Store,Date,Weekly_Sales,Holiday_Flag
18,24-02-2012,1037861.11,0
18,2/3/2012,1047178.91,0
18,9/3/2012,1084894.47,0
18,16-03-2012,1022018.43,0
18,23-03-2012,1031139.3,0
18,30-03-2012,1009121.2,0
18,6/4/2012,1200815.3,0
18,13-04-2012,998443.5,0
18,20-04-2012,1025813.8,0
18,27-04-2012,961186.23,0
18,4/5/2012,1050027.89,0
18,11/5/2012,1060433.1,0
18,18-05-2012,1047444.59,0
18,25-05-2012,1088446.58,0
18,1/6/2012,1118313.7,0
18,8/6/2012,1110479.94,0
18,15-06-2012,1057425.83,0
18,22-06-2012,1080357.89,0
18,29-06-2012,1097006.3,0
18,6/7/2012,1158247.31,0
18,13-07-2012,1024784.92,0
18,20-07-2012,1033543.56,0
18,27-07-2012,924506.26,0
18,3/8/2012,1052066.58,0
18,10/8/2012,967304.07,0
18,17-08-2012,1048134.24,0
18,24-08-2012,1145840.91,0
18,31-08-2012,1117097.23,0
18,7/9/2012,1083521.24,1
18,14-09-2012,960476.1,0
18,21-09-2012,971386.65,0
18,28-09-2012,1002856.2,0
18,5/10/2012,1092204.79,0
18,12/10/2012,1074079,0
18,19-10-2012,1048706.75,0
18,26-10-2012,1127516.25,0
19,5/2/2010,1507637.17,0
19,12/2/2010,1536549.95,1
19,19-02-2010,1515976.11,0
19,26-02-2010,1373270.06,0
19,5/3/2010,1495844.57,0
19,12/3/2010,1467889.2,0
19,19-03-2010,1332940.35,0
19,26-03-2010,1427023.45,0
19,2/4/2010,1642970.27,0
19,9/4/2010,1489613.32,0
19,16-04-2010,1460354.67,0
19,23-04-2010,1456793.33,0
19,30-04-2010,1405065.57,0
19,7/5/2010,1566219.77,0
19,14-05-2010,1437319.45,0
19,21-05-2010,1377716.17,0
19,28-05-2010,1648882.62,0
19,4/6/2010,1519013.49,0
19,11/6/2010,1410683.94,0
19,18-06-2010,1457314.39,0
19,25-06-2010,1450407.32,0
19,2/7/2010,1549018.68,0
19,9/7/2010,1577541.24,0
19,16-07-2010,1412157.02,0
19,23-07-2010,1372043.71,0
19,30-07-2010,1366395.96,0
19,6/8/2010,1492060.89,0
19,13-08-2010,1418027.08,0
19,20-08-2010,1419383.19,0
19,27-08-2010,1557888.16,0
19,3/9/2010,1623519.64,0
19,10/9/2010,1591453.39,1
19,17-09-2010,1386789.31,0
19,24-09-2010,1318343.58,0
19,1/10/2010,1379456.3,0
19,8/10/2010,1428960.72,0
19,15-10-2010,1369317.63,0
19,22-10-2010,1357154.71,0
19,29-10-2010,1404576.48,0
19,5/11/2010,1435379.25,0
19,12/11/2010,1490235.86,0
19,19-11-2010,1377593.1,0
19,26-11-2010,1993367.83,1
19,3/12/2010,1615987.96,0
19,10/12/2010,1799070.98,0
19,17-12-2010,1911967.44,0
19,24-12-2010,2678206.42,0
19,31-12-2010,1275146.94,1
19,7/1/2011,1224175.99,0
19,14-01-2011,1181204.53,0
19,21-01-2011,1212967.84,0
19,28-01-2011,1284185.49,0
19,4/2/2011,1370562.11,0
19,11/2/2011,1430851.11,1
19,18-02-2011,1457270.16,0
19,25-02-2011,1296658.47,0
19,4/3/2011,1433569.44,0
19,11/3/2011,1351450.43,0
19,18-03-2011,1257972.37,0
19,25-03-2011,1266564.94,0
19,1/4/2011,1305950.22,0
19,8/4/2011,1419911.91,0
19,15-04-2011,1392093.04,0
19,22-04-2011,1514288.82,0
19,29-04-2011,1297237.7,0
19,6/5/2011,1451953.95,0
19,13-05-2011,1429143.06,0
19,20-05-2011,1355234.3,0
19,27-05-2011,1388553.11,0
19,3/6/2011,1457345.75,0
19,10/6/2011,1467473.63,0
19,17-06-2011,1418973.62,0
19,24-06-2011,1440785.7,0
19,1/7/2011,1462731.93,0
19,8/7/2011,1465489.75,0
19,15-07-2011,1391580.41,0
19,22-07-2011,1377119.45,0
19,29-07-2011,1298775.8,0
19,5/8/2011,1408968.55,0
19,12/8/2011,1360969.45,0
19,19-08-2011,1391792.69,0
19,26-08-2011,1547729.24,0
19,2/9/2011,1609951.02,0
19,9/9/2011,1566712.79,1
19,16-09-2011,1365633.53,0
19,23-09-2011,1300375.76,0
19,30-09-2011,1330757.22,0
19,7/10/2011,1461718.87,0
19,14-10-2011,1318905.53,0
19,21-10-2011,1374863.1,0
19,28-10-2011,1396612.36,0
19,4/11/2011,1480289.64,0
19,11/11/2011,1502078.93,0
19,18-11-2011,1411835.57,0
19,25-11-2011,1974646.78,1
19,2/12/2011,1484708.38,0
19,9/12/2011,1713769.06,0
19,16-12-2011,1852179.15,0
19,23-12-2011,2480159.47,0
19,30-12-2011,1405168.06,1
19,6/1/2012,1266570.4,0
19,13-01-2012,1182198.7,0
19,20-01-2012,1237104.73,0
19,27-01-2012,1279623.26,0
19,3/2/2012,1345311.65,0
19,10/2/2012,1499496.67,1
19,17-02-2012,1424720.27,0
19,24-02-2012,1352470.09,0
19,2/3/2012,1308977.05,0
19,9/3/2012,1358816.46,0
19,16-03-2012,1312849.1,0
19,23-03-2012,1342254.55,0
19,30-03-2012,1327139.35,0
19,6/4/2012,1631737.68,0
19,13-04-2012,1365098.46,0
19,20-04-2012,1255087.26,0
19,27-04-2012,1285897.24,0
19,4/5/2012,1405007.44,0
19,11/5/2012,1442873.22,0
19,18-05-2012,1366937.1,0
19,25-05-2012,1485540.28,0
19,1/6/2012,1450733.29,0
19,8/6/2012,1390122.11,0
19,15-06-2012,1440263.15,0
19,22-06-2012,1468350.36,0
19,29-06-2012,1379652.65,0
19,6/7/2012,1557120.44,0
19,13-07-2012,1321741.35,0
19,20-07-2012,1317672.92,0
19,27-07-2012,1248915.43,0
19,3/8/2012,1342123.78,0
19,10/8/2012,1408907.89,0
19,17-08-2012,1375101.26,0
19,24-08-2012,1544653.37,0
19,31-08-2012,1542719.87,0
19,7/9/2012,1497073.82,1
19,14-09-2012,1370653.41,0
19,21-09-2012,1338572.29,0
19,28-09-2012,1338299.02,0
19,5/10/2012,1408016.1,0
19,12/10/2012,1352809.5,0
19,19-10-2012,1321102.35,0
19,26-10-2012,1322117.96,0
20,5/2/2010,2401395.47,0
20,12/2/2010,2109107.9,1
20,19-02-2010,2161549.76,0
20,26-02-2010,1898193.95,0
20,5/3/2010,2119213.72,0
20,12/3/2010,2010974.84,0
20,19-03-2010,1951848.43,0
20,26-03-2010,1894742.95,0
20,2/4/2010,2405395.22,0
20,9/4/2010,2007796.26,0
20,16-04-2010,1985784.59,0
20,23-04-2010,1878862.42,0
20,30-04-2010,1919053.21,0
20,7/5/2010,2137202.38,0
20,14-05-2010,2033211.62,0
20,21-05-2010,1893736.9,0
20,28-05-2010,2065984.95,0
20,4/6/2010,2203619.35,0
20,11/6/2010,2100489.79,0
20,18-06-2010,2091903.63,0
20,25-06-2010,1973135.87,0
20,2/7/2010,2143676.77,0
20,9/7/2010,2107285.85,0
20,16-07-2010,2031852.16,0
20,23-07-2010,1900535.9,0
20,30-07-2010,1955896.59,0
20,6/8/2010,1910177.38,0
20,13-08-2010,2071022.45,0
20,20-08-2010,1975374.56,0
20,27-08-2010,1946369.57,0
20,3/9/2010,2121561.41,0
20,10/9/2010,2014954.79,1
20,17-09-2010,1948359.78,0
20,24-09-2010,1789687.65,0
20,1/10/2010,1933719.21,0
20,8/10/2010,2060389.27,0
20,15-10-2010,1950676.39,0
20,22-10-2010,1893955.27,0
20,29-10-2010,1891816,0
20,5/11/2010,2184316.64,0
20,12/11/2010,2187765.28,0
20,19-11-2010,2105058.91,0
20,26-11-2010,2811634.04,1
20,3/12/2010,2416051.17,0
20,10/12/2010,2752122.08,0
20,17-12-2010,2819193.17,0
20,24-12-2010,3766687.43,0
20,31-12-2010,1799737.79,1
20,7/1/2011,1843030.95,0
20,14-01-2011,1884345.01,0
20,21-01-2011,1781805.66,0
20,28-01-2011,1761506.68,0
20,4/2/2011,2351143.07,0
20,11/2/2011,2211388.14,1
20,18-02-2011,2258616.24,0
20,25-02-2011,1938608.52,0
20,4/3/2011,2143424.61,0
20,11/3/2011,1990932.77,0
20,18-03-2011,1931668.64,0
20,25-03-2011,1824711.21,0
20,1/4/2011,1927993.09,0
20,8/4/2011,2027056.39,0
20,15-04-2011,2057406.33,0
20,22-04-2011,2313861.81,0
20,29-04-2011,1881788.19,0
20,6/5/2011,2090838.44,0
20,13-05-2011,2036748.53,0
20,20-05-2011,1953416.06,0
20,27-05-2011,1944433.17,0
20,3/6/2011,2182246.69,0
20,10/6/2011,2135062.04,0
20,17-06-2011,2065191.27,0
20,24-06-2011,1950826.32,0
20,1/7/2011,2053165.41,0
20,8/7/2011,2123787.79,0
20,15-07-2011,2039875.75,0
20,22-07-2011,1950904.84,0
20,29-07-2011,1858440.92,0
20,5/8/2011,2189353.63,0
20,12/8/2011,2052246.4,0
20,19-08-2011,1990017.93,0
20,26-08-2011,1933577.2,0
20,2/9/2011,2141765.98,0
20,9/9/2011,2050542.56,1
20,16-09-2011,1979009.46,0
20,23-09-2011,1888119.7,0
20,30-09-2011,1945808.26,0
20,7/10/2011,2135982.79,0
20,14-10-2011,2010107.68,0
20,21-10-2011,2104241.9,0
20,28-10-2011,2065421.52,0
20,4/11/2011,2284106.6,0
20,11/11/2011,2269975.85,0
20,18-11-2011,2169933.82,0
20,25-11-2011,2906233.25,1
20,2/12/2011,2298776.83,0
20,9/12/2011,2546123.78,0
20,16-12-2011,2762816.65,0
20,23-12-2011,3555371.03,0
20,30-12-2011,2043245,1
20,6/1/2012,1964701.94,0
20,13-01-2012,1911510.64,0
20,20-01-2012,1892775.94,0
20,27-01-2012,1761016.51,0
20,3/2/2012,2203523.2,0
20,10/2/2012,2462978.28,1
20,17-02-2012,2309025.16,0
20,24-02-2012,2045837.55,0
20,2/3/2012,2148822.76,0
20,9/3/2012,2139265.4,0
20,16-03-2012,2064991.71,0
20,23-03-2012,1992436.96,0
20,30-03-2012,2074721.74,0
20,6/4/2012,2565259.92,0
20,13-04-2012,2045396.06,0
20,20-04-2012,1884427.84,0
20,27-04-2012,1886503.93,0
20,4/5/2012,2163510.89,0
20,11/5/2012,2168097.11,0
20,18-05-2012,2039222.26,0
20,25-05-2012,2114989,0
20,1/6/2012,2143126.59,0
20,8/6/2012,2231962.13,0
20,15-06-2012,2165160.29,0
20,22-06-2012,2060588.69,0
20,29-06-2012,2055952.61,0
20,6/7/2012,2358055.3,0
20,13-07-2012,2134680.12,0
20,20-07-2012,1970170.29,0
20,27-07-2012,1911559.1,0
20,3/8/2012,2094515.71,0
20,10/8/2012,2144245.39,0
20,17-08-2012,2045061.22,0
20,24-08-2012,2005341.43,0
20,31-08-2012,2062481.56,0
20,7/9/2012,2080529.06,1
20,14-09-2012,2047949.98,0
20,21-09-2012,2028587.24,0
20,28-09-2012,2008350.58,0
20,5/10/2012,2246411.89,0
20,12/10/2012,2162951.36,0
20,19-10-2012,1999363.49,0
20,26-10-2012,2031650.55,0
21,5/2/2010,798593.88,0
21,12/2/2010,809321.44,1
21,19-02-2010,867283.25,0
21,26-02-2010,749597.24,0
21,5/3/2010,747444.32,0
21,12/3/2010,712312.89,0
21,19-03-2010,727070,0
21,26-03-2010,686497.53,0
21,2/4/2010,753664.12,0
21,9/4/2010,751181.4,0
21,16-04-2010,716026.51,0
21,23-04-2010,718780.59,0
21,30-04-2010,680532.69,0
21,7/5/2010,744969.42,0
21,14-05-2010,723559.88,0
21,21-05-2010,753361.72,0
21,28-05-2010,755214.26,0
21,4/6/2010,806012.48,0
21,11/6/2010,784305.55,0
21,18-06-2010,785104.29,0
21,25-06-2010,769848.75,0
21,2/7/2010,711470.8,0
21,9/7/2010,714677.47,0
21,16-07-2010,755098.41,0
21,23-07-2010,765823.48,0
21,30-07-2010,715876.27,0
21,6/8/2010,739279.19,0
21,13-08-2010,793589.18,0
21,20-08-2010,848873.28,0
21,27-08-2010,855882.57,0
21,3/9/2010,727772.8,0
21,10/9/2010,674055.81,1
21,17-09-2010,684340.86,0
21,24-09-2010,671688.06,0
21,1/10/2010,677158.39,0
21,8/10/2010,680579.49,0
21,15-10-2010,693412.05,0
21,22-10-2010,710668.45,0
21,29-10-2010,731756.65,0
21,5/11/2010,719888.76,0
21,12/11/2010,735796.38,0
21,19-11-2010,756288.89,0
21,26-11-2010,1245628.61,1
21,3/12/2010,829210.73,0
21,10/12/2010,943891.64,0
21,17-12-2010,1147556.83,0
21,24-12-2010,1587257.78,0
21,31-12-2010,672903.23,1
21,7/1/2011,629152.06,0
21,14-01-2011,650789.13,0
21,21-01-2011,663941.73,0
21,28-01-2011,649878.29,0
21,4/2/2011,596218.24,0
21,11/2/2011,771908.51,1
21,18-02-2011,884701.92,0
21,25-02-2011,768313.85,0
21,4/3/2011,796277.72,0
21,11/3/2011,763479.9,0
21,18-03-2011,793569,0
21,25-03-2011,753711.32,0
21,1/4/2011,732056.37,0
21,8/4/2011,744782.89,0
21,15-04-2011,768390.05,0
21,22-04-2011,801302.01,0
21,29-04-2011,783250.75,0
21,6/5/2011,718898.33,0
21,13-05-2011,754236.7,0
21,20-05-2011,744836.56,0
21,27-05-2011,744389.81,0
21,3/6/2011,773878.58,0
21,10/6/2011,794397.89,0
21,17-06-2011,823220.43,0
21,24-06-2011,771298.98,0
21,1/7/2011,784639.12,0
21,8/7/2011,734099.4,0
21,15-07-2011,728311.15,0
21,22-07-2011,784490.67,0
21,29-07-2011,751167.12,0
21,5/8/2011,783614.89,0
21,12/8/2011,776933.37,0
21,19-08-2011,855546.5,0
21,26-08-2011,821127.53,0
21,2/9/2011,705557.8,0
21,9/9/2011,653989.65,1
21,16-09-2011,653525.84,0
21,23-09-2011,681913.29,0
21,30-09-2011,651970.48,0
21,7/10/2011,663452.46,0
21,14-10-2011,671379.44,0
21,21-10-2011,729036.06,0
21,28-10-2011,738812,0
21,4/11/2011,767358.37,0
21,11/11/2011,757369.87,0
21,18-11-2011,737014.09,0
21,25-11-2011,1219263.4,1
21,2/12/2011,793184.25,0
21,9/12/2011,897747.13,0
21,16-12-2011,1027584.51,0
21,23-12-2011,1384552.17,0
21,30-12-2011,804362.36,1
21,6/1/2012,640181.86,0
21,13-01-2012,631181.25,0
21,20-01-2012,651178.2,0
21,27-01-2012,611258.71,0
21,3/2/2012,680725.43,0
21,10/2/2012,770652.79,1
21,17-02-2012,834663.52,0
21,24-02-2012,747099.07,0
21,2/3/2012,764385.4,0
21,9/3/2012,755084.4,0
21,16-03-2012,767338.32,0
21,23-03-2012,729759.97,0
21,30-03-2012,724798.76,0
21,6/4/2012,761956.58,0
21,13-04-2012,769319.04,0
21,20-04-2012,734858.91,0
21,27-04-2012,674829.58,0
21,4/5/2012,697645.32,0
21,11/5/2012,649945.54,0
21,18-05-2012,700554.16,0
21,25-05-2012,722891.24,0
21,1/6/2012,695439.83,0
21,8/6/2012,707895.72,0
21,15-06-2012,727049.04,0
21,22-06-2012,735870,0
21,29-06-2012,716341.39,0
21,6/7/2012,693013.59,0
21,13-07-2012,668132.36,0
21,20-07-2012,691200.33,0
21,27-07-2012,677789.14,0
21,3/8/2012,693785.85,0
21,10/8/2012,700272.01,0
21,17-08-2012,751963.81,0
21,24-08-2012,802003.61,0
21,31-08-2012,763867.59,0
21,7/9/2012,642827.29,1
21,14-09-2012,628494.63,0
21,21-09-2012,667151.46,0
21,28-09-2012,647097.65,0
21,5/10/2012,651768.91,0
21,12/10/2012,653043.44,0
21,19-10-2012,641368.14,0
21,26-10-2012,675202.87,0
22,5/2/2010,1033017.37,0
22,12/2/2010,1022571.25,1
22,19-02-2010,988467.61,0
22,26-02-2010,899761.48,0
22,5/3/2010,1009201.24,0
22,12/3/2010,967187.37,0
22,19-03-2010,966145.09,0
22,26-03-2010,1012075.12,0
22,2/4/2010,1177340.99,0
22,9/4/2010,1033171.07,0
22,16-04-2010,1000968.67,0
22,23-04-2010,969594.47,0
22,30-04-2010,977683.06,0
22,7/5/2010,1052973.28,0
22,14-05-2010,973585.33,0
22,21-05-2010,979977.89,0
22,28-05-2010,1103740.4,0
22,4/6/2010,1095539.13,0
22,11/6/2010,1061196.47,0
22,18-06-2010,1052895.25,0
22,25-06-2010,1095020.33,0
22,2/7/2010,1120259.71,0
22,9/7/2010,1092654.26,0
22,16-07-2010,988392.99,0
22,23-07-2010,974123.2,0
22,30-07-2010,970773.64,0
22,6/8/2010,1010326.14,0
22,13-08-2010,993097.43,0
22,20-08-2010,1017045.44,0
22,27-08-2010,1081420.96,0
22,3/9/2010,1074535.88,0
22,10/9/2010,924174.4,1
22,17-09-2010,918285.97,0
22,24-09-2010,902779.25,0
22,1/10/2010,905987.17,0
22,8/10/2010,1015051.62,0
22,15-10-2010,954401.46,0
22,22-10-2010,960998.52,0
22,29-10-2010,1025766.27,0
22,5/11/2010,1006888.16,0
22,12/11/2010,1043698.64,0
22,19-11-2010,985896.44,0
22,26-11-2010,1564502.26,1
22,3/12/2010,1230514.58,0
22,10/12/2010,1367202.84,0
22,17-12-2010,1527682.99,0
22,24-12-2010,1962445.04,0
22,31-12-2010,774262.28,1
22,7/1/2011,873954.7,0
22,14-01-2011,807535.52,0
22,21-01-2011,855001.02,0
22,28-01-2011,799369.15,0
22,4/2/2011,946060.98,0
22,11/2/2011,1009206.33,1
22,18-02-2011,975964.86,0
22,25-02-2011,911245.43,0
22,4/3/2011,997353.15,0
22,11/3/2011,944587.23,0
22,18-03-2011,926427.12,0
22,25-03-2011,933528.39,0
22,1/4/2011,951588.37,0
22,8/4/2011,969046.69,0
22,15-04-2011,1008557.04,0
22,22-04-2011,1152781.9,0
22,29-04-2011,926133.8,0
22,6/5/2011,1032076.06,0
22,13-05-2011,1001558.74,0
22,20-05-2011,970307.83,0
22,27-05-2011,1021568.34,0
22,3/6/2011,1125169.92,0
22,10/6/2011,1060868.49,0
22,17-06-2011,1042454.61,0
22,24-06-2011,1012584.2,0
22,1/7/2011,1077491.68,0
22,8/7/2011,1017050.65,0
22,15-07-2011,961953.57,0
22,22-07-2011,964683.8,0
22,29-07-2011,944958.69,0
22,5/8/2011,983232.96,0
22,12/8/2011,991779.2,0
22,19-08-2011,973004.91,0
22,26-08-2011,1181815.31,0
22,2/9/2011,912762.76,0
22,9/9/2011,1004434.54,1
22,16-09-2011,937420.65,0
22,23-09-2011,899834.75,0
22,30-09-2011,953314.16,0
22,7/10/2011,993436.67,0
22,14-10-2011,944337.32,0
22,21-10-2011,981567.22,0
22,28-10-2011,1099351.68,0
22,4/11/2011,1106575.59,0
22,11/11/2011,1051740.29,0
22,18-11-2011,1007579.44,0
22,25-11-2011,1535857.49,1
22,2/12/2011,1167621.14,0
22,9/12/2011,1308967.44,0
22,16-12-2011,1453153.33,0
22,23-12-2011,1863195.68,0
22,30-12-2011,982661.14,1
22,6/1/2012,895358.2,0
22,13-01-2012,855437.57,0
22,20-01-2012,897027.44,0
22,27-01-2012,786459.23,0
22,3/2/2012,958487.75,0
22,10/2/2012,1034448.07,1
22,17-02-2012,1004749.41,0
22,24-02-2012,912958.95,0
22,2/3/2012,974866.65,0
22,9/3/2012,991127.01,0
22,16-03-2012,966780.01,0
22,23-03-2012,992774.4,0
22,30-03-2012,965769.93,0
22,6/4/2012,1197489.66,0
22,13-04-2012,939118.24,0
22,20-04-2012,1000342.87,0
22,27-04-2012,922539.94,0
22,4/5/2012,1005083.31,0
22,11/5/2012,997868.63,0
22,18-05-2012,986612.02,0
22,25-05-2012,1047297.38,0
22,1/6/2012,1102857.37,0
22,8/6/2012,1061134.37,0
22,15-06-2012,1061219.19,0
22,22-06-2012,1112449.3,0
22,29-06-2012,1053881.78,0
22,6/7/2012,1097786.14,0
22,13-07-2012,971361.38,0
22,20-07-2012,991969.37,0
22,27-07-2012,925731.21,0
22,3/8/2012,1007257.83,0
22,10/8/2012,973812.79,0
22,17-08-2012,981273.26,0
22,24-08-2012,1060906.75,0
22,31-08-2012,1022270.86,0
22,7/9/2012,996628.8,1
22,14-09-2012,918049.28,0
22,21-09-2012,921612.53,0
22,28-09-2012,976479.51,0
22,5/10/2012,1009887.36,0
22,12/10/2012,1004039.84,0
22,19-10-2012,978027.95,0
22,26-10-2012,1094422.69,0
23,5/2/2010,1364721.58,0
23,12/2/2010,1380892.08,1
23,19-02-2010,1319588.04,0
23,26-02-2010,1198709.65,0
23,5/3/2010,1311175.93,0
23,12/3/2010,1408082.96,0
23,19-03-2010,1229008.32,0
23,26-03-2010,1310701.8,0
23,2/4/2010,1556627.62,0
23,9/4/2010,1264434.7,0
23,16-04-2010,1288823.72,0
23,23-04-2010,1315023.08,0
23,30-04-2010,1259414.52,0
23,7/5/2010,1365552.28,0
23,14-05-2010,1303055.09,0
23,21-05-2010,1327424.28,0
23,28-05-2010,1571158.56,0
23,4/6/2010,1514435.51,0
23,11/6/2010,1439432.06,0
23,18-06-2010,1507708.93,0
23,25-06-2010,1415204.88,0
23,2/7/2010,1549113.18,0
23,9/7/2010,1417535.78,0
23,16-07-2010,1413124.11,0
23,23-07-2010,1333634.45,0
23,30-07-2010,1319773.55,0
23,6/8/2010,1417013.07,0
23,13-08-2010,1346345.97,0
23,20-08-2010,1439901.05,0
23,27-08-2010,1584623.36,0
23,3/9/2010,1405119.23,0
23,10/9/2010,1272842.85,1
23,17-09-2010,1159132.58,0
23,24-09-2010,1099055.65,0
23,1/10/2010,1129909.44,0
23,8/10/2010,1179851.68,0
23,15-10-2010,1119809.71,0
23,22-10-2010,1147503.92,0
23,29-10-2010,1112871.23,0
23,5/11/2010,1203119.96,0
23,12/11/2010,1387953.75,0
23,19-11-2010,1314994.32,0
23,26-11-2010,2072685.05,1
23,3/12/2010,1617025.41,0
23,10/12/2010,1872365.99,0
23,17-12-2010,2238573.48,0
23,24-12-2010,2734277.1,0
23,31-12-2010,1169773.85,1
23,7/1/2011,1122034.48,0
23,14-01-2011,1016756.1,0
23,21-01-2011,1110706.06,0
23,28-01-2011,1083657.61,0
23,4/2/2011,1159438.53,0
23,11/2/2011,1249786.4,1
23,18-02-2011,1369971.57,0
23,25-02-2011,1206917.2,0
23,4/3/2011,1301185.28,0
23,11/3/2011,1042043.55,0
23,18-03-2011,1203682.62,0
23,25-03-2011,1148624.83,0
23,1/4/2011,1182694.95,0
23,8/4/2011,1248901.98,0
23,15-04-2011,1263680.51,0
23,22-04-2011,1447301.24,0
23,29-04-2011,1173307.4,0
23,6/5/2011,1359921.13,0
23,13-05-2011,1254914.87,0
23,20-05-2011,1337617.55,0
23,27-05-2011,1361945.18,0
23,3/6/2011,1562161.97,0
23,10/6/2011,1447028.06,0
23,17-06-2011,1470520.83,0
23,24-06-2011,1434036.18,0
23,1/7/2011,1492507.44,0
23,8/7/2011,1379488.05,0
23,15-07-2011,1360520.56,0
23,22-07-2011,1362144,0
23,29-07-2011,1319767.55,0
23,5/8/2011,1416344.68,0
23,12/8/2011,1380952.05,0
23,19-08-2011,1453416.53,0
23,26-08-2011,1637266.29,0
23,2/9/2011,1464295.69,0
23,9/9/2011,1423289.9,1
23,16-09-2011,1253329.17,0
23,23-09-2011,1289082.81,0
23,30-09-2011,1275597.85,0
23,7/10/2011,1463501.99,0
23,14-10-2011,1257778.34,0
23,21-10-2011,1441032.59,0
23,28-10-2011,1407191.96,0
23,4/11/2011,1428436.33,0
23,11/11/2011,1436940.78,0
23,18-11-2011,1345631.96,0
23,25-11-2011,2057059.53,1
23,2/12/2011,1552886.59,0
23,9/12/2011,1841173.6,0
23,16-12-2011,2173621.2,0
23,23-12-2011,2587953.32,0
23,30-12-2011,1213486.95,1
23,6/1/2012,1150662.55,0
23,13-01-2012,1031451.35,0
23,20-01-2012,1146992.13,0
23,27-01-2012,1037476.38,0
23,3/2/2012,1261872.67,0
23,10/2/2012,1358444.07,1
23,17-02-2012,1365546.69,0
23,24-02-2012,1272948.27,0
23,2/3/2012,1322852.2,0
23,9/3/2012,1292724.9,0
23,16-03-2012,1258364.31,0
23,23-03-2012,1288154.1,0
23,30-03-2012,1261964.96,0
23,6/4/2012,1604605.69,0
23,13-04-2012,1231752.54,0
23,20-04-2012,1287899.41,0
23,27-04-2012,1277758.76,0
23,4/5/2012,1317379.68,0
23,11/5/2012,1321914.34,0
23,18-05-2012,1332952.47,0
23,25-05-2012,1552934.64,0
23,1/6/2012,1476144.34,0
23,8/6/2012,1568048.54,0
23,15-06-2012,1543667.68,0
23,22-06-2012,1522042.57,0
23,29-06-2012,1451782.16,0
23,6/7/2012,1545370.16,0
23,13-07-2012,1384921.63,0
23,20-07-2012,1381339.23,0
23,27-07-2012,1322932.36,0
23,3/8/2012,1416926.31,0
23,10/8/2012,1436311.76,0
23,17-08-2012,1510131.45,0
23,24-08-2012,1702220.96,0
23,31-08-2012,1577468.78,0
23,7/9/2012,1427162.26,1
23,14-09-2012,1279041.64,0
23,21-09-2012,1338627.55,0
23,28-09-2012,1319035.06,0
23,5/10/2012,1464616.59,0
23,12/10/2012,1412925.25,0
23,19-10-2012,1363155.77,0
23,26-10-2012,1347454.59,0
24,5/2/2010,1388725.63,0
24,12/2/2010,1414107.1,1
24,19-02-2010,1385362.49,0
24,26-02-2010,1158722.74,0
24,5/3/2010,1412387.37,0
24,12/3/2010,1309340.16,0
24,19-03-2010,1222511.29,0
24,26-03-2010,1258311.56,0
24,2/4/2010,1478321.26,0
24,9/4/2010,1379579.63,0
24,16-04-2010,1268266.72,0
24,23-04-2010,1264117.01,0
24,30-04-2010,1259877.19,0
24,7/5/2010,1409705.03,0
24,14-05-2010,1346783.35,0
24,21-05-2010,1283482.85,0
24,28-05-2010,1473868.15,0
24,4/6/2010,1566668.91,0
24,11/6/2010,1375458.21,0
24,18-06-2010,1354168.18,0
24,25-06-2010,1399073.75,0
24,2/7/2010,1563387.94,0
24,9/7/2010,1665502.55,0
24,16-07-2010,1418697.05,0
24,23-07-2010,1333740.35,0
24,30-07-2010,1387517.63,0
24,6/8/2010,1442819.28,0
24,13-08-2010,1384243.75,0
24,20-08-2010,1375307.54,0
24,27-08-2010,1350059.35,0
24,3/9/2010,1366381.6,0
24,10/9/2010,1474498.59,1
24,17-09-2010,1273295.46,0
24,24-09-2010,1169413.27,0
24,1/10/2010,1215273.2,0
24,8/10/2010,1361944.94,0
24,15-10-2010,1300806.74,0
24,22-10-2010,1234875.33,0
24,29-10-2010,1244925.94,0
24,5/11/2010,1285358.01,0
24,12/11/2010,1312877.01,0
24,19-11-2010,1277150.6,0
24,26-11-2010,1779276.51,1
24,3/12/2010,1413302.7,0
24,10/12/2010,1593012.75,0
24,17-12-2010,1663525.77,0
24,24-12-2010,2386015.75,0
24,31-12-2010,1208600.05,1
24,7/1/2011,1178641.71,0
24,14-01-2011,1167740.2,0
24,21-01-2011,1107170.39,0
24,28-01-2011,1126921.34,0
24,4/2/2011,1225182.04,0
24,11/2/2011,1341240.62,1
24,18-02-2011,1360150.12,0
24,25-02-2011,1235121.33,0
24,4/3/2011,1346994.53,0
24,11/3/2011,1253218.7,0
24,18-03-2011,1168397.26,0
24,25-03-2011,1158693.12,0
24,1/4/2011,1163803.3,0
24,8/4/2011,1273670.32,0
24,15-04-2011,1245576.65,0
24,22-04-2011,1372484.9,0
24,29-04-2011,1197761.17,0
24,6/5/2011,1339630.35,0
24,13-05-2011,1311950.16,0
24,20-05-2011,1234281.7,0
24,27-05-2011,1311153.72,0
24,3/6/2011,1554837.62,0
24,10/6/2011,1373841.91,0
24,17-06-2011,1320359.23,0
24,24-06-2011,1304850.67,0
24,1/7/2011,1445596.61,0
24,8/7/2011,1567340.07,0
24,15-07-2011,1356938.95,0
24,22-07-2011,1357672.24,0
24,29-07-2011,1310973.06,0
24,5/8/2011,1417616.81,0
24,12/8/2011,1402818.01,0
24,19-08-2011,1352039.88,0
24,26-08-2011,1402372.09,0
24,2/9/2011,1196105.44,0
24,9/9/2011,1527455.19,1
