Date,Temperature,Fuel_Price,CPI,Unemployment
14-01-2011,25.7,3.205,136.803477,8.549
21-01-2011,30.13,3.229,136.8870657,8.549
28-01-2011,23.64,3.237,136.9706544,8.549
4/2/2011,28.7,3.231,137.0542431,8.549
11/2/2011,30.45,3.239,137.1378318,8.549
18-02-2011,39.32,3.245,137.2511849,8.549
25-02-2011,33.05,3.274,137.3764439,8.549
4/3/2011,36.99,3.433,137.5017028,8.549
11/3/2011,43.64,3.582,137.6269617,8.549
18-03-2011,46.65,3.631,137.7398929,8.549
25-03-2011,40.11,3.625,137.8478929,8.549
1/4/2011,37.27,3.638,137.9558929,8.512
8/4/2011,46.87,3.72,138.0638929,8.512
15-04-2011,52.24,3.821,138.1646952,8.512
22-04-2011,50.02,3.892,138.2475036,8.512
29-04-2011,61.71,3.962,138.3303119,8.512
6/5/2011,56.48,4.046,138.4131202,8.512
13-05-2011,60.07,4.066,138.4959286,8.512
20-05-2011,60.22,4.062,138.587106,8.512
27-05-2011,66.43,3.985,138.6782834,8.512
3/6/2011,74.17,3.922,138.7694608,8.512
10/6/2011,73.26,3.881,138.8606382,8.512
17-06-2011,67.03,3.842,139.0028333,8.512
24-06-2011,72.02,3.804,139.1832917,8.512
1/7/2011,73.76,3.748,139.36375,8.684
8/7/2011,76.87,3.711,139.5442083,8.684
15-07-2011,77.83,3.76,139.7006325,8.684
22-07-2011,82.28,3.811,139.7969712,8.684
29-07-2011,79.41,3.829,139.8933099,8.684
5/8/2011,78.14,3.842,139.9896486,8.684
12/8/2011,76.67,3.812,140.0859873,8.684
19-08-2011,72.97,3.747,140.1289205,8.684
26-08-2011,72.88,3.704,140.1629528,8.684
2/9/2011,71.44,3.703,140.196985,8.684
9/9/2011,70.93,3.738,140.2310173,8.684
16-09-2011,69.65,3.742,140.2735,8.684
23-09-2011,63.61,3.711,140.32725,8.684
30-09-2011,70.92,3.645,140.381,8.684
7/10/2011,56.91,3.583,140.43475,8.745
14-10-2011,64.78,3.541,140.4784194,8.745
21-10-2011,59.62,3.57,140.4616048,8.745
28-10-2011,51.81,3.569,140.4447903,8.745
4/11/2011,44.46,3.551,140.4279758,8.745
11/11/2011,49.69,3.53,140.4111613,8.745
18-11-2011,51.42,3.53,140.4127857,8.745
25-11-2011,47.88,3.492,140.4217857,8.745
2/12/2011,50.55,3.452,140.4307857,8.745
9/12/2011,46.28,3.415,140.4397857,8.745
16-12-2011,40.68,3.413,140.4700795,8.745
23-12-2011,41.59,3.389,140.528765,8.745
30-12-2011,37.85,3.389,140.5874505,8.745
6/1/2012,35.8,3.422,140.6461359,8.744
13-01-2012,41.3,3.513,140.7048214,8.744
20-01-2012,30.35,3.533,140.8086118,8.744
27-01-2012,36.96,3.567,140.9124021,8.744
3/2/2012,42.52,3.617,141.0161924,8.744
10/2/2012,37.86,3.64,141.1199827,8.744
17-02-2012,37.24,3.695,141.2140357,8.744
24-02-2012,41.74,3.739,141.3007857,8.744
2/3/2012,40.07,3.816,141.3875357,8.744
9/3/2012,44.32,3.848,141.4742857,8.744
16-03-2012,49.6,3.862,141.55478,8.744
23-03-2012,57.3,3.9,141.6269332,8.744
30-03-2012,49.4,3.953,141.6990864,8.744
6/4/2012,48.73,3.996,141.7712396,8.876
13-04-2012,52.22,4.044,141.8433929,8.876
20-04-2012,62.62,4.027,141.9015262,8.876
27-04-2012,52.33,4.004,141.9596595,8.876
4/5/2012,53.68,3.951,142.0177929,8.876
11/5/2012,58.97,3.889,142.0759262,8.876
18-05-2012,65.15,3.848,142.0970115,8.876
25-05-2012,64.77,3.798,142.1032776,8.876
1/6/2012,73.4,3.742,142.1095438,8.876
8/6/2012,64.05,3.689,142.1158099,8.876
15-06-2012,69.52,3.62,142.1292548,8.876
22-06-2012,73.23,3.564,142.1606464,8.876
29-06-2012,73.94,3.506,142.1920381,8.876
6/7/2012,82.08,3.475,142.2234298,8.839
13-07-2012,78.95,3.523,142.2548214,8.839
20-07-2012,78.64,3.567,142.2337569,8.839
27-07-2012,76.01,3.647,142.2126924,8.839
3/8/2012,75.22,3.654,142.1916279,8.839
10/8/2012,78.44,3.722,142.1705634,8.839
17-08-2012,76.51,3.807,142.2157385,8.839
24-08-2012,72.93,3.834,142.3105933,8.839
31-08-2012,75,3.867,142.4054482,8.839
7/9/2012,76,3.911,142.500303,8.839
14-09-2012,68.72,3.948,142.5938833,8.839
21-09-2012,66.1,4.038,142.6798167,8.839
28-09-2012,64.92,3.997,142.76575,8.839
5/10/2012,64.5,3.985,142.8516833,8.665
12/10/2012,55.4,4,142.9376167,8.665
19-10-2012,56.53,3.969,142.8633629,8.665
26-10-2012,58.99,3.882,142.7624113,8.665
5/2/2010,45.97,2.545,209.8529663,8.554
12/2/2010,46.11,2.539,209.9970208,8.554
19-02-2010,45.66,2.472,210.0451024,8.554
26-02-2010,50.87,2.52,210.0771885,8.554
5/3/2010,51.33,2.574,210.1092746,8.554
12/3/2010,61.96,2.619,210.1413607,8.554
19-03-2010,59.56,2.701,209.9803208,8.554
26-03-2010,55.76,2.711,209.7870932,8.554
2/4/2010,63.43,2.708,209.5938656,8.464
9/4/2010,68.54,2.743,209.400638,8.464
16-04-2010,66.74,2.769,209.2691428,8.464
23-04-2010,68.03,2.762,209.2199574,8.464
30-04-2010,70.9,2.725,209.170772,8.464
7/5/2010,75.56,2.786,209.1215867,8.464
14-05-2010,77.53,2.805,209.118536,8.464
21-05-2010,77.34,2.767,209.3922937,8.464
28-05-2010,80.87,2.716,209.6660514,8.464
4/6/2010,79.93,2.664,209.9398091,8.464
11/6/2010,82.3,2.615,210.2135668,8.464
18-06-2010,84.37,2.572,210.2108417,8.464
25-06-2010,84.14,2.601,210.0975233,8.464
2/7/2010,81.85,2.606,209.984205,8.36
9/7/2010,81.74,2.596,209.8708867,8.36
16-07-2010,84.43,2.561,209.8630532,8.36
23-07-2010,82.6,2.542,209.9958663,8.36
30-07-2010,81.88,2.602,210.1286794,8.36
6/8/2010,85.49,2.573,210.2614925,8.36
13-08-2010,86.06,2.644,210.3943056,8.36
20-08-2010,85.54,2.604,210.3617581,8.36
27-08-2010,84.62,2.562,210.3292106,8.36
3/9/2010,82.29,2.533,210.2966631,8.36
10/9/2010,80.58,2.513,210.2641156,8.36
17-09-2010,82.1,2.55,210.2924504,8.36
24-09-2010,79.17,2.578,210.3664469,8.36
1/10/2010,74.66,2.567,210.4404433,8.476
8/10/2010,66.34,2.595,210.5144398,8.476
15-10-2010,71.57,2.705,210.5805944,8.476
22-10-2010,72.24,2.698,210.6271444,8.476
29-10-2010,76.22,2.68,210.6736944,8.476
5/11/2010,62.72,2.655,210.7202444,8.476
12/11/2010,61.97,2.705,210.7667944,8.476
19-11-2010,56.73,2.741,210.65429,8.476
26-11-2010,67.73,2.725,210.5152765,8.476
3/12/2010,54.44,2.694,210.376263,8.476
10/12/2010,51.83,2.813,210.2372494,8.476
17-12-2010,56.73,2.852,210.1787224,8.476
24-12-2010,59.1,2.863,210.1805602,8.476
31-12-2010,52.88,2.949,210.182398,8.476
7/1/2011,54.11,2.942,210.1842358,8.395
14-01-2011,42.87,2.971,210.2379731,8.395
21-01-2011,51.18,2.98,210.6031072,8.395
28-01-2011,48.74,2.995,210.9682412,8.395
4/2/2011,46.68,2.98,211.3333753,8.395
11/2/2011,41.16,3.009,211.6985093,8.395
18-02-2011,57.48,3.017,212.0063522,8.395
25-02-2011,67.73,3.053,212.2912786,8.395
4/3/2011,64.55,3.282,212.576205,8.395
11/3/2011,59.15,3.448,212.8611313,8.395
18-03-2011,64.9,3.487,213.1096787,8.395
25-03-2011,71.07,3.488,213.3436744,8.395
1/4/2011,67.31,3.529,213.5776701,8.3
8/4/2011,69.39,3.645,213.8116658,8.3
15-04-2011,73.25,3.763,214.026217,8.3
22-04-2011,74.57,3.805,214.1921572,8.3
29-04-2011,76.1,3.837,214.3580974,8.3
6/5/2011,69.56,3.917,214.5240376,8.3
13-05-2011,76.73,3.92,214.6899778,8.3
20-05-2011,73.02,3.925,214.465412,8.3
27-05-2011,81.28,3.786,214.2408462,8.3
3/6/2011,82.96,3.69,214.0162805,8.3
10/6/2011,82.41,3.633,213.7917147,8.3
17-06-2011,84.43,3.599,213.7481256,8.3
24-06-2011,83.95,3.569,213.8402689,8.3
1/7/2011,85.33,3.502,213.9324122,8.177
8/7/2011,84.71,3.44,214.0245556,8.177
15-07-2011,85.63,3.55,214.1083654,8.177
22-07-2011,83.31,3.637,214.1713416,8.177
29-07-2011,84.99,3.66,214.2343177,8.177
5/8/2011,86.71,3.652,214.2972939,8.177
12/8/2011,87.64,3.608,214.3602701,8.177
19-08-2011,87.24,3.534,214.4239935,8.177
26-08-2011,86.02,3.501,214.4878416,8.177
2/9/2011,87.5,3.481,214.5516896,8.177
9/9/2011,77.94,3.499,214.6155376,8.177
16-09-2011,82.06,3.473,214.7934111,8.177
23-09-2011,78.35,3.441,215.1233185,8.177
30-09-2011,81.52,3.328,215.4532259,8.177
7/10/2011,71.2,3.262,215.7831333,7.716
14-10-2011,74.16,3.234,216.0885258,7.716
21-10-2011,67.89,3.308,216.2468287,7.716
28-10-2011,71.31,3.306,216.4051315,7.716
4/11/2011,58.97,3.287,216.5634344,7.716
11/11/2011,63.5,3.254,216.7217373,7.716
18-11-2011,66.28,3.26,216.9395861,7.716
25-11-2011,66.41,3.181,217.1812533,7.716
2/12/2011,53.57,3.164,217.4229206,7.716
9/12/2011,50.64,3.147,217.6645878,7.716
16-12-2011,58.31,3.133,217.8781339,7.716
23-12-2011,55.41,3.098,218.0541851,7.716
30-12-2011,48.26,3.132,218.2302364,7.716
6/1/2012,57.18,3.129,218.4062876,7.244
13-01-2012,56.28,3.254,218.5823389,7.244
20-01-2012,58.9,3.275,218.6755292,7.244
27-01-2012,62.73,3.313,218.7687195,7.244
3/2/2012,61.33,3.421,218.8619099,7.244
10/2/2012,54.49,3.462,218.9551002,7.244
17-02-2012,54.38,3.503,219.1148297,7.244
24-02-2012,62.21,3.55,219.3244636,7.244
2/3/2012,64.54,3.619,219.5340975,7.244
9/3/2012,63.19,3.647,219.7437314,7.244
16-03-2012,67.48,3.779,219.8956335,7.244
23-03-2012,69.18,3.845,219.9705599,7.244
30-03-2012,70.48,3.891,220.0454862,7.244
6/4/2012,73.95,3.934,220.1204125,6.989
13-04-2012,72.54,3.919,220.1953389,6.989
20-04-2012,70.87,3.918,220.2483937,6.989
27-04-2012,70.06,3.888,220.3014485,6.989
4/5/2012,77.17,3.835,220.3545033,6.989
11/5/2012,76.55,3.764,220.4075581,6.989
18-05-2012,73.7,3.713,220.4252149,6.989
25-05-2012,78.94,3.636,220.4287124,6.989
1/6/2012,80.74,3.567,220.4322099,6.989
8/6/2012,81.5,3.513,220.4357073,6.989
15-06-2012,82.15,3.407,220.4494148,6.989
22-06-2012,80.4,3.358,220.4886472,6.989
29-06-2012,86.68,3.273,220.5278796,6.989
6/7/2012,81.52,3.232,220.567112,6.623
13-07-2012,78.15,3.245,220.6063444,6.623
20-07-2012,81.76,3.301,220.6148749,6.623
27-07-2012,84,3.392,220.6234054,6.623
3/8/2012,85.56,3.404,220.6319358,6.623
10/8/2012,84.41,3.49,220.6404663,6.623
17-08-2012,85.89,3.571,220.7199609,6.623
24-08-2012,81.26,3.574,220.8526787,6.623
31-08-2012,84.79,3.608,220.9853964,6.623
7/9/2012,84.19,3.697,221.1181142,6.623
14-09-2012,78.16,3.692,221.2601207,6.623
21-09-2012,75.98,3.709,221.4578604,6.623
28-09-2012,79.49,3.66,221.6556,6.623
5/10/2012,73.57,3.611,221.8533396,6.228
12/10/2012,71.28,3.576,222.0510793,6.228
19-10-2012,74.06,3.57,222.0951719,6.228
26-10-2012,74.39,3.494,222.1136566,6.228
5/2/2010,45.97,2.572,209.8529663,8.554
12/2/2010,46.11,2.548,209.9970208,8.554
19-02-2010,45.66,2.514,210.0451024,8.554
26-02-2010,50.87,2.561,210.0771885,8.554
5/3/2010,51.33,2.625,210.1092746,8.554
12/3/2010,61.96,2.667,210.1413607,8.554
19-03-2010,59.56,2.72,209.9803208,8.554
26-03-2010,55.76,2.732,209.7870932,8.554
2/4/2010,63.43,2.719,209.5938656,8.464
9/4/2010,68.54,2.77,209.400638,8.464
16-04-2010,66.74,2.808,209.2691428,8.464
23-04-2010,68.03,2.795,209.2199574,8.464
30-04-2010,70.9,2.78,209.170772,8.464
7/5/2010,75.56,2.835,209.1215867,8.464
14-05-2010,77.53,2.854,209.118536,8.464
21-05-2010,77.34,2.826,209.3922937,8.464
28-05-2010,80.87,2.759,209.6660514,8.464
4/6/2010,79.93,2.705,209.9398091,8.464
11/6/2010,82.3,2.668,210.2135668,8.464
18-06-2010,84.37,2.637,210.2108417,8.464
25-06-2010,84.14,2.653,210.0975233,8.464
2/7/2010,81.85,2.669,209.984205,8.36
9/7/2010,81.74,2.642,209.8708867,8.36
16-07-2010,84.43,2.623,209.8630532,8.36
23-07-2010,82.6,2.608,209.9958663,8.36
30-07-2010,81.88,2.64,210.1286794,8.36
6/8/2010,85.49,2.627,210.2614925,8.36
13-08-2010,86.06,2.692,210.3943056,8.36
20-08-2010,85.54,2.664,210.3617581,8.36
27-08-2010,84.62,2.619,210.3292106,8.36
3/9/2010,82.29,2.577,210.2966631,8.36
10/9/2010,80.58,2.565,210.2641156,8.36
17-09-2010,82.1,2.582,210.2924504,8.36
24-09-2010,79.17,2.624,210.3664469,8.36
1/10/2010,74.66,2.603,210.4404433,8.476
8/10/2010,66.34,2.633,210.5144398,8.476
15-10-2010,71.57,2.72,210.5805944,8.476
22-10-2010,72.24,2.725,210.6271444,8.476
29-10-2010,76.22,2.716,210.6736944,8.476
5/11/2010,62.72,2.689,210.7202444,8.476
12/11/2010,61.97,2.728,210.7667944,8.476
19-11-2010,56.73,2.771,210.65429,8.476
26-11-2010,67.73,2.735,210.5152765,8.476
3/12/2010,54.44,2.708,210.376263,8.476
10/12/2010,51.83,2.843,210.2372494,8.476
17-12-2010,56.73,2.869,210.1787224,8.476
24-12-2010,59.1,2.886,210.1805602,8.476
31-12-2010,52.88,2.943,210.182398,8.476
7/1/2011,54.11,2.976,210.1842358,8.395
14-01-2011,42.87,2.983,210.2379731,8.395
21-01-2011,51.18,3.016,210.6031072,8.395
28-01-2011,48.74,3.01,210.9682412,8.395
4/2/2011,46.68,2.989,211.3333753,8.395
11/2/2011,41.16,3.022,211.6985093,8.395
18-02-2011,57.48,3.045,212.0063522,8.395
25-02-2011,67.73,3.065,212.2912786,8.395
4/3/2011,64.55,3.288,212.576205,8.395
11/3/2011,59.15,3.459,212.8611313,8.395
18-03-2011,64.9,3.488,213.1096787,8.395
25-03-2011,71.07,3.473,213.3436744,8.395
1/4/2011,67.31,3.524,213.5776701,8.3
8/4/2011,69.39,3.622,213.8116658,8.3
15-04-2011,73.25,3.743,214.026217,8.3
22-04-2011,74.57,3.807,214.1921572,8.3
29-04-2011,76.1,3.81,214.3580974,8.3
6/5/2011,69.56,3.906,214.5240376,8.3
13-05-2011,76.73,3.899,214.6899778,8.3
20-05-2011,73.02,3.907,214.465412,8.3
27-05-2011,81.28,3.786,214.2408462,8.3
3/6/2011,82.96,3.699,214.0162805,8.3
10/6/2011,82.41,3.648,213.7917147,8.3
17-06-2011,84.43,3.637,213.7481256,8.3
24-06-2011,83.95,3.594,213.8402689,8.3
1/7/2011,85.33,3.524,213.9324122,8.177
8/7/2011,84.71,3.48,214.0245556,8.177
15-07-2011,85.63,3.575,214.1083654,8.177
22-07-2011,83.31,3.651,214.1713416,8.177
29-07-2011,84.99,3.682,214.2343177,8.177
5/8/2011,86.71,3.684,214.2972939,8.177
12/8/2011,87.64,3.638,214.3602701,8.177
19-08-2011,87.24,3.554,214.4239935,8.177
26-08-2011,86.02,3.523,214.4878416,8.177
2/9/2011,87.5,3.533,214.5516896,8.177
9/9/2011,77.94,3.546,214.6155376,8.177
16-09-2011,82.06,3.526,214.7934111,8.177
23-09-2011,78.35,3.467,215.1233185,8.177
30-09-2011,81.52,3.355,215.4532259,8.177
7/10/2011,71.2,3.285,215.7831333,7.716
14-10-2011,74.16,3.274,216.0885258,7.716
21-10-2011,67.89,3.353,216.2468287,7.716
28-10-2011,71.31,3.372,216.4051315,7.716
4/11/2011,58.97,3.332,216.5634344,7.716
11/11/2011,63.5,3.297,216.7217373,7.716
18-11-2011,66.28,3.308,216.9395861,7.716
25-11-2011,66.41,3.236,217.1812533,7.716
2/12/2011,53.57,3.172,217.4229206,7.716
9/12/2011,50.64,3.158,217.6645878,7.716
16-12-2011,58.31,3.159,217.8781339,7.716
23-12-2011,55.41,3.112,218.0541851,7.716
30-12-2011,48.26,3.129,218.2302364,7.716
6/1/2012,57.18,3.157,218.4062876,7.244
13-01-2012,56.28,3.261,218.5823389,7.244
20-01-2012,58.9,3.268,218.6755292,7.244
27-01-2012,62.73,3.29,218.7687195,7.244
3/2/2012,61.33,3.36,218.8619099,7.244
10/2/2012,54.49,3.409,218.9551002,7.244
17-02-2012,54.38,3.51,219.1148297,7.244
24-02-2012,62.21,3.555,219.3244636,7.244
2/3/2012,64.54,3.63,219.5340975,7.244
9/3/2012,63.19,3.669,219.7437314,7.244
16-03-2012,67.48,3.734,219.8956335,7.244
23-03-2012,69.18,3.787,219.9705599,7.244
30-03-2012,70.48,3.845,220.0454862,7.244
6/4/2012,73.95,3.891,220.1204125,6.989
13-04-2012,72.54,3.891,220.1953389,6.989
20-04-2012,70.87,3.877,220.2483937,6.989
27-04-2012,70.06,3.814,220.3014485,6.989
4/5/2012,77.17,3.749,220.3545033,6.989
11/5/2012,76.55,3.688,220.4075581,6.989
18-05-2012,73.7,3.63,220.4252149,6.989
25-05-2012,78.94,3.561,220.4287124,6.989
1/6/2012,80.74,3.501,220.4322099,6.989
8/6/2012,81.5,3.452,220.4357073,6.989
15-06-2012,82.15,3.393,220.4494148,6.989
22-06-2012,80.4,3.346,220.4886472,6.989
29-06-2012,86.68,3.286,220.5278796,6.989
6/7/2012,81.52,3.227,220.567112,6.623
13-07-2012,78.15,3.256,220.6063444,6.623
20-07-2012,81.76,3.311,220.6148749,6.623
27-07-2012,84,3.407,220.6234054,6.623
3/8/2012,85.56,3.417,220.6319358,6.623
10/8/2012,84.41,3.494,220.6404663,6.623
17-08-2012,85.89,3.571,220.7199609,6.623
24-08-2012,81.26,3.62,220.8526787,6.623
31-08-2012,84.79,3.638,220.9853964,6.623
7/9/2012,84.19,3.73,221.1181142,6.623
14-09-2012,78.16,3.717,221.2601207,6.623
21-09-2012,75.98,3.721,221.4578604,6.623
28-09-2012,79.49,3.666,221.6556,6.623
5/10/2012,73.57,3.617,221.8533396,6.228
12/10/2012,71.28,3.601,222.0510793,6.228
19-10-2012,74.06,3.594,222.0951719,6.228
26-10-2012,74.39,3.506,222.1136566,6.228
5/2/2010,49.47,2.962,126.4420645,13.975
12/2/2010,47.87,2.946,126.4962581,13.975
19-02-2010,54.83,2.915,126.5262857,13.975
26-02-2010,50.23,2.825,126.5522857,13.975
5/3/2010,53.77,2.987,126.5782857,13.975
12/3/2010,50.11,2.925,126.6042857,13.975
19-03-2010,59.57,3.054,126.6066452,13.975
26-03-2010,60.06,3.083,126.6050645,13.975
2/4/2010,59.84,3.086,126.6034839,14.099
9/4/2010,59.25,3.09,126.6019032,14.099
16-04-2010,64.95,3.109,126.5621,14.099
23-04-2010,64.55,3.05,126.4713333,14.099
30-04-2010,67.38,3.105,126.3805667,14.099
7/5/2010,70.15,3.127,126.2898,14.099
14-05-2010,68.44,3.145,126.2085484,14.099
21-05-2010,76.2,3.12,126.1843871,14.099
28-05-2010,67.84,3.058,126.1602258,14.099
4/6/2010,81.39,2.941,126.1360645,14.099
11/6/2010,90.84,2.949,126.1119032,14.099
18-06-2010,81.06,3.043,126.114,14.099
25-06-2010,87.27,3.084,126.1266,14.099
2/7/2010,91.98,3.105,126.1392,14.18
9/7/2010,90.37,3.1,126.1518,14.18
16-07-2010,97.18,3.094,126.1498065,14.18
23-07-2010,99.22,3.112,126.1283548,14.18
30-07-2010,96.31,3.017,126.1069032,14.18
6/8/2010,92.95,3.123,126.0854516,14.18
13-08-2010,87.01,3.159,126.064,14.18
20-08-2010,92.81,3.041,126.0766452,14.18
27-08-2010,93.19,3.129,126.0892903,14.18
3/9/2010,83.12,3.087,126.1019355,14.18
10/9/2010,83.63,3.044,126.1145806,14.18
17-09-2010,82.45,3.028,126.1454667,14.18
24-09-2010,81.77,2.939,126.1900333,14.18
1/10/2010,85.2,3.001,126.2346,14.313
8/10/2010,71.82,3.013,126.2791667,14.313
15-10-2010,75,2.976,126.3266774,14.313
22-10-2010,68.85,3.014,126.3815484,14.313
29-10-2010,61.09,3.016,126.4364194,14.313
5/11/2010,65.49,3.129,126.4912903,14.313
12/11/2010,57.79,3.13,126.5461613,14.313
19-11-2010,58.18,3.161,126.6072,14.313
26-11-2010,47.66,3.162,126.6692667,14.313
3/12/2010,43.33,3.041,126.7313333,14.313
10/12/2010,50.01,3.203,126.7934,14.313
17-12-2010,52.77,3.236,126.8794839,14.313
24-12-2010,52.02,3.236,126.9835806,14.313
31-12-2010,45.64,3.148,127.0876774,14.313
7/1/2011,37.64,3.287,127.1917742,14.021
14-01-2011,43.15,3.312,127.3009355,14.021
21-01-2011,53.53,3.223,127.4404839,14.021
28-01-2011,50.74,3.342,127.5800323,14.021
4/2/2011,45.14,3.348,127.7195806,14.021
11/2/2011,51.3,3.381,127.859129,14.021
18-02-2011,53.35,3.43,127.99525,14.021
25-02-2011,48.45,3.53,128.13,14.021
4/3/2011,51.72,3.674,128.26475,14.021
11/3/2011,57.75,3.818,128.3995,14.021
18-03-2011,64.21,3.692,128.5121935,14.021
25-03-2011,54.4,3.909,128.6160645,14.021
1/4/2011,63.63,3.772,128.7199355,13.736
8/4/2011,64.47,4.003,128.8238065,13.736
15-04-2011,57.63,3.868,128.9107333,13.736
22-04-2011,72.12,4.134,128.9553,13.736
29-04-2011,68.27,4.151,128.9998667,13.736
6/5/2011,68.4,4.193,129.0444333,13.736
13-05-2011,70.93,4.202,129.089,13.736
20-05-2011,66.59,4.169,129.0756774,13.736
27-05-2011,76.67,4.087,129.0623548,13.736
3/6/2011,71.81,4.031,129.0490323,13.736
10/6/2011,78.72,3.981,129.0357097,13.736
17-06-2011,86.84,3.935,129.0432,13.736
24-06-2011,88.95,3.898,129.0663,13.736
1/7/2011,89.85,3.842,129.0894,13.503
8/7/2011,89.9,3.705,129.1125,13.503
15-07-2011,88.1,3.692,129.1338387,13.503
22-07-2011,91.17,3.794,129.1507742,13.503
29-07-2011,93.29,3.805,129.1677097,13.503
5/8/2011,90.61,3.803,129.1846452,13.503
12/8/2011,91.04,3.701,129.2015806,13.503
19-08-2011,91.74,3.743,129.2405806,13.503
26-08-2011,94.61,3.74,129.2832581,13.503
2/9/2011,93.66,3.798,129.3259355,13.503
9/9/2011,88,3.913,129.3686129,13.503
16-09-2011,76.36,3.918,129.4306,13.503
23-09-2011,82.95,3.789,129.5183333,13.503
30-09-2011,83.26,3.877,129.6060667,13.503
7/10/2011,70.44,3.827,129.6938,12.89
14-10-2011,67.31,3.805,129.7706452,12.89
21-10-2011,73.05,3.842,129.7821613,12.89
28-10-2011,67.41,3.727,129.7936774,12.89
4/11/2011,59.77,3.828,129.8051935,12.89
11/11/2011,48.76,3.824,129.8167097,12.89
18-11-2011,54.2,3.813,129.8268333,12.89
25-11-2011,53.25,3.622,129.8364,12.89
2/12/2011,52.5,3.701,129.8459667,12.89
9/12/2011,42.17,3.644,129.8555333,12.89
16-12-2011,43.29,3.6,129.8980645,12.89
23-12-2011,45.4,3.541,129.9845484,12.89
30-12-2011,44.64,3.428,130.0710323,12.89
6/1/2012,50.43,3.599,130.1575161,12.187
13-01-2012,48.07,3.657,130.244,12.187
20-01-2012,46.2,3.66,130.2792258,12.187
27-01-2012,50.43,3.675,130.3144516,12.187
3/2/2012,50.58,3.702,130.3496774,12.187
10/2/2012,52.27,3.722,130.3849032,12.187
17-02-2012,51.8,3.781,130.4546207,12.187
24-02-2012,53.13,3.95,130.5502069,12.187
2/3/2012,52.27,4.178,130.6457931,12.187
9/3/2012,54.54,4.25,130.7413793,12.187
16-03-2012,64.44,4.273,130.8261935,12.187
23-03-2012,56.26,4.038,130.8966452,12.187
30-03-2012,64.36,4.294,130.9670968,12.187
6/4/2012,64.05,4.121,131.0375484,11.627
13-04-2012,64.28,4.254,131.108,11.627
20-04-2012,66.73,4.222,131.1173333,11.627
27-04-2012,77.99,4.193,131.1266667,11.627
4/5/2012,76.03,4.171,131.136,11.627
11/5/2012,77.27,4.186,131.1453333,11.627
18-05-2012,84.51,4.11,131.0983226,11.627
25-05-2012,83.84,4.293,131.0287742,11.627
1/6/2012,78.11,4.277,130.9592258,11.627
8/6/2012,84.83,4.103,130.8896774,11.627
15-06-2012,85.94,4.144,130.8295333,11.627
22-06-2012,91.61,4.014,130.7929,11.627
29-06-2012,90.47,3.875,130.7562667,11.627
6/7/2012,89.13,3.765,130.7196333,10.926
13-07-2012,95.61,3.723,130.683,10.926
20-07-2012,85.53,3.726,130.7012903,10.926
27-07-2012,93.47,3.769,130.7195806,10.926
3/8/2012,88.16,3.76,130.737871,10.926
10/8/2012,95.91,3.811,130.7561613,10.926
17-08-2012,94.87,4.002,130.7909677,10.926
24-08-2012,85.32,4.055,130.8381613,10.926
31-08-2012,89.78,4.093,130.8853548,10.926
7/9/2012,88.52,4.124,130.9325484,10.926
14-09-2012,83.64,4.133,130.9776667,10.926
21-09-2012,82.97,4.125,131.0103333,10.926
28-09-2012,81.22,3.966,131.043,10.926
5/10/2012,81.61,3.966,131.0756667,10.199
12/10/2012,71.74,4.468,131.1083333,10.199
19-10-2012,68.66,4.449,131.1499677,10.199
26-10-2012,65.95,4.301,131.1930968,10.199
5/2/2010,44.3,2.572,209.8529663,8.554
12/2/2010,44.58,2.548,209.9970208,8.554
19-02-2010,43.96,2.514,210.0451024,8.554
26-02-2010,49.79,2.561,210.0771885,8.554
5/3/2010,50.93,2.625,210.1092746,8.554
12/3/2010,61.88,2.667,210.1413607,8.554
19-03-2010,58.62,2.72,209.9803208,8.554
26-03-2010,54.83,2.732,209.7870932,8.554
2/4/2010,63.31,2.719,209.5938656,8.464
9/4/2010,68.15,2.77,209.400638,8.464
16-04-2010,66.33,2.808,209.2691428,8.464
23-04-2010,67.64,2.795,209.2199574,8.464
30-04-2010,70.03,2.78,209.170772,8.464
7/5/2010,74.86,2.835,209.1215867,8.464
14-05-2010,77.49,2.854,209.118536,8.464
21-05-2010,76.67,2.826,209.3922937,8.464
28-05-2010,80.22,2.759,209.6660514,8.464
4/6/2010,79.83,2.705,209.9398091,8.464
11/6/2010,81.78,2.668,210.2135668,8.464
18-06-2010,83.96,2.637,210.2108417,8.464
25-06-2010,83.24,2.653,210.0975233,8.464
2/7/2010,81.35,2.669,209.984205,8.36
9/7/2010,81.1,2.642,209.8708867,8.36
16-07-2010,83.86,2.623,209.8630532,8.36
23-07-2010,82.2,2.608,209.9958663,8.36
30-07-2010,80.99,2.64,210.1286794,8.36
6/8/2010,84.92,2.627,210.2614925,8.36
13-08-2010,85.66,2.692,210.3943056,8.36
20-08-2010,85.73,2.664,210.3617581,8.36
27-08-2010,84.31,2.619,210.3292106,8.36
3/9/2010,82.13,2.577,210.2966631,8.36
10/9/2010,79.94,2.565,210.2641156,8.36
17-09-2010,81.83,2.582,210.2924504,8.36
24-09-2010,78.5,2.624,210.3664469,8.36
1/10/2010,72.74,2.603,210.4404433,8.476
8/10/2010,64.8,2.633,210.5144398,8.476
15-10-2010,69.96,2.72,210.5805944,8.476
22-10-2010,71.73,2.725,210.6271444,8.476
29-10-2010,75.14,2.716,210.6736944,8.476
